Date,Open,High,Low,Close,Adj Close,Volume
2004-05-28,203.382004,206.613998,201.447006,206.613998,106.687714,3650261
2004-05-31,205.326996,205.326996,200.160004,200.160004,103.355118,2573327
2004-06-01,200.798004,202.742996,198.863007,202.095001,104.354263,3200163
2004-06-02,199.511002,201.447006,197.576004,197.576004,102.020805,2149151
2004-06-03,196.927994,199.511002,186.593002,187.240997,96.684219,8365670
2004-06-04,188.537994,189.824997,185.953995,188.537994,97.353928,6864562
2004-06-07,191.121994,193.695999,189.824997,193.695999,100.017342,4048513
2004-06-08,193.695999,193.695999,185.306000,187.240997,96.684219,12272792
2004-06-09,184.018997,187.240997,184.018997,185.953995,96.019646,3782225
2004-06-10,184.018997,184.658005,180.139008,180.787003,93.351624,7324085
2004-06-11,178.203995,179.500000,169.813995,170.453003,88.015533,9093838
2004-06-14,170.453003,173.684998,168.516998,170.453003,88.015533,5271551
2004-06-15,168.516998,172.397995,168.516998,171.100998,88.350121,5620317
2004-06-16,173.035995,173.035995,159.479004,161.414993,83.348640,10335728
2004-06-17,161.414993,172.397995,161.414993,172.397995,89.019852,12004149
2004-06-18,169.813995,169.813995,163.998001,164.647003,85.017540,5149011
2004-06-21,168.516998,168.516998,160.128006,161.414993,83.348640,6793868
2004-06-22,161.414993,161.414993,161.414993,161.414993,83.348640,0
2004-06-23,162.063004,167.869003,162.063004,167.229996,86.351295,6027995
2004-06-24,169.166000,170.453003,165.934006,170.453003,88.015533,5285690
2004-06-25,169.166000,173.035995,169.166000,171.748993,88.684731,4293591
2004-06-28,171.748993,171.748993,167.869003,169.813995,87.685562,2660518
2004-06-29,169.813995,170.453003,168.516998,170.453003,88.015533,2575684
2004-06-30,173.035995,174.970993,169.166000,173.035995,89.349289,5481282
2004-07-01,174.332993,174.970993,172.397995,173.035995,89.349289,3183668
2004-07-02,171.100998,171.100998,169.166000,170.453003,88.015533,2233987
2004-07-05,167.869003,169.166000,164.647003,167.229996,86.351295,2066673
2004-07-06,167.229996,169.813995,167.229996,169.813995,87.685562,1684916
2004-07-07,167.229996,172.397995,167.229996,169.813995,87.685562,3004571
2004-07-08,169.813995,171.748993,167.869003,168.516998,87.015846,2578040
2004-07-09,167.869003,170.453003,165.294998,169.166000,87.350960,3431103
2004-07-12,169.813995,171.100998,167.229996,169.166000,87.350960,2891459
2004-07-13,167.229996,167.229996,160.776001,161.414993,83.348640,5302185
2004-07-14,161.414993,162.710999,158.830994,159.479004,82.348961,4397279
2004-07-15,156.895996,159.479004,156.246994,156.246994,80.680084,4121565
2004-07-16,154.960007,157.544006,146.570999,147.209000,76.013199,4981697
2004-07-19,143.339005,147.209000,138.820007,139.468002,72.016037,7613938
2004-07-20,139.468002,143.339005,137.522995,139.468002,72.016037,7703487
2004-07-21,144.626007,149.145004,142.690994,149.145004,77.012886,9918623
2004-07-22,145.923004,156.895996,145.274002,154.960007,80.015541,11396165
2004-07-23,154.311996,158.830994,154.311996,154.960007,80.015541,8306757
2004-07-26,151.727997,153.673996,149.145004,152.376999,78.681755,4029661
2004-07-27,149.145004,153.024994,147.209000,151.089996,78.017197,5818264
2004-07-28,152.376999,154.311996,147.858002,149.145004,77.012886,10300379
2004-07-29,146.399994,149.445007,145.634003,147.923004,79.654327,12662194
2004-07-30,150.977997,152.500000,148.688995,149.445007,80.473892,5182138
2004-08-02,149.445007,149.445007,146.399994,147.923004,79.654327,4114284
2004-08-03,147.923004,149.445007,146.399994,147.923004,79.654327,4212283
2004-08-04,147.156006,147.156006,142.589005,144.876999,78.014099,5837720
2004-08-05,144.876999,154.789001,143.345001,154.789001,83.351547,9032838
2004-08-06,152.500000,165.457993,151.733994,157.078003,84.584137,13500258
2004-08-09,154.789001,160.123993,154.022995,160.123993,86.224373,5351102
2004-08-10,160.889999,163.934998,155.546005,156.311996,84.171677,7057643
2004-08-11,157.835007,158.600998,154.022995,155.546005,83.759193,6638611
2004-08-12,155.546005,157.078003,152.500000,156.311996,84.171677,2740602
2004-08-13,155.546005,158.600998,154.789001,156.311996,84.171677,2617258
2004-08-16,156.311996,156.311996,154.789001,155.546005,83.759193,1652472
2004-08-17,156.311996,158.600998,155.546005,155.546005,83.759193,2754120
2004-08-18,156.311996,160.889999,152.500000,160.889999,86.636864,6930921
2004-08-19,163.934998,171.557999,162.412003,171.557999,92.381409,13349879
2004-08-20,173.091003,176.901993,171.557999,174.613007,94.026482,11111100
2004-08-23,176.136002,176.901993,173.091003,174.613007,94.026482,5079070
2004-08-24,174.613007,174.613007,174.613007,174.613007,94.026482,0
2004-08-25,174.613007,174.613007,174.613007,174.613007,94.026482,0
2004-08-26,175.369995,179.947006,175.369995,177.658997,95.666725,11754855
2004-08-27,177.658997,184.524994,176.136002,181.470001,97.718880,10345691
2004-08-30,181.470001,182.235992,177.658997,179.181000,96.486290,6153684
2004-08-31,179.181000,187.570007,177.658997,183.003006,98.544380,11082376
2004-09-01,186.813995,188.337006,183.759003,186.813995,100.596527,6957954
2004-09-02,186.813995,189.858994,185.281998,189.858994,102.236221,5462619
2004-09-03,189.858994,189.858994,177.658997,178.425003,96.079208,8056223
2004-09-06,176.136002,177.658997,172.324005,175.369995,94.434113,5273380
2004-09-07,176.901993,184.524994,176.901993,184.524994,99.363937,6876852
2004-09-08,184.524994,185.281998,181.470001,182.235992,98.131332,3712148
2004-09-09,182.235992,183.003006,180.714005,182.235992,98.131332,2357053
2004-09-10,184.524994,185.281998,181.470001,183.003006,98.544380,2395915
2004-09-13,186.813995,186.813995,183.003006,186.048004,100.184052,4519798
2004-09-14,186.813995,187.570007,184.524994,186.048004,100.184052,3157945
2004-09-15,186.048004,189.102997,184.524994,186.048004,100.184052,3524597
2004-09-16,186.048004,189.858994,185.281998,189.102997,101.829124,5229449
2004-09-17,189.102997,189.858994,183.759003,183.759003,98.951462,5607928
2004-09-20,184.524994,185.281998,178.425003,182.235992,98.131332,5212552
2004-09-21,182.235992,183.759003,178.425003,182.235992,98.131332,5903616
2004-09-22,181.470001,183.003006,178.425003,179.181000,96.486290,2840291
2004-09-23,176.901993,180.714005,176.901993,177.658997,95.666725,2782844
2004-09-24,175.369995,176.901993,169.268997,169.268997,91.148819,6647060
2004-09-27,166.223999,167.746994,161.645996,162.412003,87.456436,4791830
2004-09-28,162.412003,162.412003,162.412003,162.412003,87.456436,0
2004-09-29,161.645996,169.268997,160.889999,166.223999,89.509132,7454710
2004-09-30,170.035004,174.613007,168.513000,173.847000,93.613998,8904425
2004-10-01,174.613007,175.369995,170.035004,173.847000,93.613998,6816024
2004-10-04,176.901993,182.235992,176.901993,182.235992,98.131332,7726743
2004-10-05,182.235992,182.235992,176.901993,177.658997,95.666725,6603129
2004-10-06,178.425003,182.235992,177.658997,180.714005,97.311806,4923623
2004-10-07,183.003006,183.759003,179.947006,180.714005,97.311806,4590763
2004-10-08,179.181000,179.947006,177.658997,177.658997,95.666725,2934912
2004-10-11,177.658997,177.658997,175.369995,176.901993,95.259079,2990670
2004-10-12,176.901993,176.901993,170.802002,171.557999,92.381409,3387736
2004-10-13,171.557999,173.847000,170.035004,170.802002,91.974312,3526286
2004-10-14,169.268997,170.035004,166.990005,167.746994,90.329231,3882802
2004-10-15,167.746994,170.802002,166.990005,167.746994,90.329231,4751279
2004-10-18,169.268997,170.802002,166.223999,167.746994,90.329231,2811568
2004-10-19,170.802002,172.324005,167.746994,170.035004,91.561310,4555280
2004-10-20,170.035004,171.557999,166.990005,166.990005,89.921623,2546294
2004-10-21,166.223999,168.513000,164.701004,166.223999,89.509132,3139358
2004-10-22,167.746994,170.035004,166.990005,167.746994,90.329231,3046428
2004-10-25,167.746994,167.746994,167.746994,167.746994,90.329231,0
2004-10-26,166.990005,170.802002,165.457993,168.513000,90.741745,5482895
2004-10-27,167.746994,167.746994,160.123993,163.934998,88.276535,6625095
2004-10-28,167.746994,167.746994,165.457993,165.457993,89.096657,4085559
2004-10-29,166.223999,171.557999,166.223999,170.802002,91.974312,4573867
2004-11-01,171.557999,171.557999,168.513000,168.513000,90.741745,2493914
2004-11-02,170.802002,171.557999,168.513000,171.557999,92.381409,2863946
2004-11-03,171.557999,178.425003,170.802002,178.425003,96.079208,7708156
2004-11-04,178.425003,179.181000,176.136002,178.425003,96.079208,5019932
2004-11-05,180.714005,184.524994,176.901993,177.658997,95.666725,10291623
2004-11-08,177.658997,177.658997,170.035004,174.613007,94.026482,4239317
2004-11-09,176.136002,178.425003,172.324005,178.425003,96.079208,4183559
2004-11-10,180.714005,180.714005,175.369995,175.369995,94.434113,2845360
2004-11-11,174.613007,176.136002,173.847000,174.613007,94.026482,1843401
2004-11-12,175.369995,178.425003,174.613007,177.658997,95.666725,3553321
2004-11-15,179.181000,180.714005,178.425003,179.181000,96.486290,3876043
2004-11-16,179.181000,180.714005,178.425003,179.947006,96.898766,3293116
2004-11-17,179.947006,186.813995,179.181000,186.048004,100.184052,10416656
2004-11-18,188.337006,188.337006,182.235992,184.524994,99.363937,7966672
2004-11-19,184.524994,186.048004,183.003006,183.003006,98.544380,3088669
2004-11-22,181.470001,182.235992,175.369995,175.369995,94.434113,5952616
2004-11-23,176.136002,177.658997,173.847000,176.136002,94.846603,4467418
2004-11-24,176.136002,176.136002,168.513000,171.557999,92.381409,8956803
2004-11-25,170.802002,170.802002,166.990005,166.990005,89.921623,6256752
2004-11-26,165.457993,169.268997,163.934998,164.701004,88.689026,6587922
2004-11-29,163.934998,165.457993,160.889999,161.645996,87.043930,4259592
2004-11-30,159.356995,160.123993,156.311996,157.835007,84.991776,7689571
2004-12-01,155.546005,160.889999,154.789001,159.356995,85.811356,5991478
2004-12-02,162.412003,162.412003,157.078003,159.356995,85.811356,5339275
2004-12-03,159.356995,160.889999,157.078003,159.356995,85.811356,3365771
2004-12-06,159.356995,161.645996,157.835007,161.645996,87.043930,3517839
2004-12-07,160.889999,163.169006,158.600998,159.356995,85.811356,5428826
2004-12-08,158.600998,160.123993,157.078003,159.356995,85.811356,2916326
2004-12-09,159.356995,163.169006,159.356995,161.645996,87.043930,5052036
2004-12-10,161.645996,162.412003,159.356995,159.356995,85.811356,2772706
2004-12-13,159.356995,163.934998,156.311996,159.356995,85.811356,6184097
2004-12-14,160.123993,160.889999,158.600998,160.123993,86.224373,3578666
2004-12-15,160.889999,162.412003,159.356995,160.889999,86.636864,6658888
2004-12-16,161.645996,164.701004,160.889999,163.934998,88.276535,5295344
2004-12-17,164.701004,166.223999,163.169006,163.169006,87.864067,3700321
2004-12-20,160.889999,165.457993,160.123993,165.457993,89.096657,3090359
2004-12-21,164.701004,165.457993,163.934998,163.934998,88.276535,1938021
2004-12-22,163.934998,166.223999,161.645996,161.645996,87.043930,2847050
2004-12-23,161.645996,163.169006,158.600998,160.889999,86.636864,3065014
2004-12-24,160.889999,162.412003,160.123993,161.645996,87.043930,1659230
2004-12-27,161.645996,161.645996,158.600998,158.600998,85.404259,1290887
2004-12-28,158.600998,160.889999,158.600998,160.889999,86.636864,1878883
2004-12-29,162.412003,163.934998,161.645996,161.645996,87.043930,3134290
2004-12-30,162.412003,165.457993,161.645996,164.701004,88.689026,4705659
2004-12-31,164.701004,166.223999,163.169006,164.701004,88.689026,2221882
2005-01-03,166.223999,166.223999,163.934998,163.934998,88.276535,1865367
2005-01-04,162.412003,163.169006,160.123993,160.123993,86.224373,2569949
2005-01-05,158.600998,159.356995,154.789001,155.546005,83.759193,5580894
2005-01-06,154.789001,155.546005,150.977997,151.733994,81.706467,5601170
2005-01-07,151.733994,153.257004,145.634003,152.500000,82.118965,6826162
2005-01-10,151.733994,151.733994,147.156006,149.445007,80.473892,6461198
2005-01-11,148.688995,152.500000,147.923004,151.733994,81.706467,4470798
2005-01-12,149.445007,150.977997,146.399994,146.399994,78.834198,4023042
2005-01-13,147.156006,148.688995,144.110992,144.876999,78.014099,4954036
2005-01-14,144.110992,144.110992,139.533005,140.300003,75.549461,9100424
2005-01-17,141.822006,143.345001,139.533005,142.589005,76.782043,7069471
2005-01-18,141.822006,141.822006,136.488007,137.244995,73.904381,8500600
2005-01-19,137.244995,139.533005,132.677002,133.432999,71.851669,11055342
2005-01-20,131.910004,138.011002,131.910004,135.722000,73.084259,21220242
2005-01-21,137.244995,139.533005,136.488007,137.244995,73.904381,13848324
2005-01-24,138.011002,138.011002,133.432999,134.199005,72.264160,6981610
2005-01-25,133.432999,137.244995,133.432999,135.722000,73.084259,5395033
2005-01-26,137.244995,138.776993,135.722000,135.722000,73.084259,7758846
2005-01-27,136.488007,136.488007,130.388000,131.910004,71.031563,10246002
2005-01-28,131.910004,136.488007,131.143997,133.432999,71.851669,15250729
2005-01-31,134.199005,142.589005,134.199005,142.589005,76.782043,22191788
2005-02-01,144.110992,145.634003,141.065994,142.589005,76.782043,20437936
2005-02-02,143.345001,147.156006,142.589005,145.634003,78.421730,14483630
2005-02-03,147.156006,147.156006,144.876999,146.399994,78.834198,11553787
2005-02-04,146.399994,146.399994,146.399994,146.399994,78.834198,0
2005-02-07,146.399994,146.399994,146.399994,146.399994,78.834198,0
2005-02-08,146.399994,146.399994,146.399994,146.399994,78.834198,0
2005-02-09,146.399994,146.399994,146.399994,146.399994,78.834198,0
2005-02-10,146.399994,146.399994,146.399994,146.399994,78.834198,0
2005-02-11,146.399994,146.399994,146.399994,146.399994,78.834198,0
2005-02-14,150.212006,153.257004,147.923004,148.688995,80.066788,15512624
2005-02-15,149.445007,154.022995,147.156006,154.022995,82.939079,14338321
2005-02-16,155.546005,163.169006,151.733994,160.889999,86.636864,19015256
2005-02-17,160.123993,162.412003,157.835007,157.835007,84.991776,8585082
2005-02-18,157.835007,163.169006,157.078003,162.412003,87.456436,9615765
2005-02-21,164.701004,166.990005,162.412003,162.412003,87.456436,9957073
2005-02-22,162.412003,163.169006,157.835007,157.835007,84.991776,4829003
2005-02-23,154.789001,165.457993,154.789001,163.934998,88.276535,11035066
2005-02-24,163.934998,175.369995,163.169006,175.369995,94.434113,28647918
2005-02-25,179.181000,182.235992,174.613007,177.658997,95.666725,25518696
2005-02-28,177.658997,177.658997,177.658997,177.658997,95.666725,0
2005-03-01,177.658997,185.664993,175.753006,184.524994,99.363937,20385558
2005-03-02,184.524994,185.281998,180.714005,180.714005,97.311806,10409898
2005-03-03,181.470001,183.759003,176.518997,178.807999,96.285431,12227955
2005-03-04,177.658997,180.330994,175.369995,175.369995,94.434113,7422606
2005-03-07,176.136002,177.274994,172.324005,172.324005,92.793884,9397801
2005-03-08,174.229996,178.425003,172.707001,174.613007,94.026482,10193623
2005-03-09,174.613007,178.042007,173.847000,177.658997,95.666725,8514117
2005-03-10,177.658997,178.425003,173.091003,174.613007,94.026482,6902196
2005-03-11,176.136002,179.947006,175.369995,177.274994,95.459923,10871171
2005-03-14,174.229996,178.425003,174.229996,175.369995,94.434113,8438082
2005-03-15,175.369995,176.901993,167.746994,169.651993,91.355057,12070818
2005-03-16,169.651993,171.557999,168.895996,170.419006,91.768066,7476675
2005-03-17,168.513000,170.035004,168.130005,168.895996,90.947952,3877733
2005-03-18,168.895996,170.802002,166.990005,170.035004,91.561310,5177069
2005-03-21,170.802002,180.714005,170.419006,179.181000,96.486290,15916448
2005-03-22,179.181000,179.181000,171.557999,171.940994,92.587646,10001004
2005-03-23,170.035004,174.229996,169.268997,173.464005,93.407761,5342655
2005-03-24,174.229996,176.518997,172.707001,173.091003,93.206909,6584542
2005-03-25,173.847000,175.753006,171.557999,175.369995,94.434113,4264661
2005-03-28,176.901993,176.901993,174.229996,174.229996,93.820251,3609079
2005-03-29,174.229996,174.613007,167.746994,168.895996,90.947952,7383745
2005-03-30,167.746994,170.419006,165.084000,167.363007,90.122467,6114822
2005-03-31,170.802002,172.324005,169.651993,170.802002,91.974312,7082989
2005-04-01,171.940994,175.369995,170.802002,175.369995,94.434113,7892328
2005-04-04,173.847000,176.901993,172.324005,173.847000,93.613998,7054265
2005-04-05,173.847000,173.847000,173.847000,173.847000,93.613998,0
2005-04-06,173.847000,177.274994,173.091003,173.091003,93.206909,4996277
2005-04-07,173.847000,174.996002,171.557999,172.324005,92.793884,4545142
2005-04-08,174.229996,179.563995,173.464005,177.658997,95.666725,9803315
2005-04-11,177.658997,181.470001,176.136002,177.658997,95.666725,6912334
2005-04-12,177.658997,181.852997,176.136002,180.714005,97.311806,7676054
2005-04-13,181.097000,181.852997,179.181000,181.470001,97.718880,6787301
2005-04-14,178.425003,193.287994,178.425003,192.147995,103.468819,29381223
2005-04-15,190.626007,192.914001,188.337006,192.147995,103.468819,19454564
2005-04-18,188.337006,189.858994,181.470001,184.524994,99.363937,12893675
2005-04-19,186.813995,189.475998,184.524994,186.813995,100.596527,14786076
2005-04-20,187.570007,188.337006,181.097000,181.852997,97.925117,11185444
2005-04-21,178.807999,184.908005,178.425003,183.376007,98.745232,8978769
2005-04-22,185.281998,189.102997,184.141998,184.524994,99.363937,15075006
2005-04-25,184.524994,185.664993,183.003006,185.281998,99.771591,4367730
2005-04-26,185.281998,185.664993,177.658997,180.330994,97.105553,7159022
2005-04-27,180.330994,182.619003,178.807999,181.097000,97.518021,7174229
2005-04-28,179.181000,181.097000,175.369995,179.563995,96.692520,7794329
2005-04-29,179.563995,181.852997,178.042007,180.330994,97.105553,4976001
2005-05-02,180.330994,180.330994,180.330994,180.330994,97.105553,0
2005-05-03,184.141998,189.102997,184.141998,186.813995,100.596527,15647795
2005-05-04,187.953995,189.858994,184.908005,189.475998,102.029976,10786688
2005-05-05,192.147995,199.770996,192.147995,198.248993,106.754105,28495850
2005-05-06,207.393997,210.065994,198.248993,207.393997,111.678551,28656366
2005-05-09,207.393997,207.776993,202.826004,206.255005,111.065231,13834806
2005-05-10,207.393997,207.393997,202.059998,203.582993,109.626389,8520875
2005-05-11,200.537994,208.160995,200.537994,204.348999,110.038872,15426451
2005-05-12,202.826004,205.115005,200.921005,205.115005,110.451363,9652938
2005-05-13,205.115005,209.682999,203.582993,205.115005,110.451363,11942405
2005-05-16,205.871994,207.776993,203.582993,205.871994,110.858971,9210251
2005-05-17,207.393997,209.682999,204.348999,205.488998,110.652756,9215319
2005-05-18,203.582993,204.731995,201.294006,203.582993,109.626389,11481132
2005-05-19,207.020996,208.160995,205.871994,208.160995,112.091576,10612655
2005-05-20,208.160995,210.449005,207.020996,207.776993,111.884796,13027157
2005-05-23,207.393997,207.776993,199.388000,199.388000,107.367455,13468154
2005-05-24,198.248993,199.770996,195.194000,195.576996,105.315285,15201729
2005-05-25,196.725998,199.014999,192.914001,195.576996,105.315285,16088792
2005-05-26,195.960007,197.481995,192.914001,194.820007,104.907646,11834268
2005-05-27,195.960007,203.582993,195.960007,202.059998,108.806259,16098929
2005-05-30,203.582993,205.115005,201.677002,204.731995,110.245132,7272228
2005-05-31,203.966003,206.638000,202.059998,206.638000,111.271461,10457208
2005-06-01,206.255005,207.393997,203.582993,204.348999,110.038872,7529054
2005-06-02,206.638000,207.020996,203.966003,205.871994,110.858971,7576365
2005-06-03,205.871994,208.160995,204.348999,205.871994,110.858971,9642800
2005-06-06,205.488998,205.871994,203.582993,205.871994,110.858971,3392805
2005-06-07,205.871994,205.871994,203.582993,203.966003,109.832642,3732423
2005-06-08,203.966003,213.121002,203.966003,213.121002,114.762474,15125695
2005-06-09,213.121002,215.783997,209.682999,209.682999,112.911140,10095623
2005-06-10,213.494995,220.360992,212.354996,219.977997,118.454872,15215246
2005-06-13,219.977997,220.360992,216.550003,220.360992,118.661057,6336165
2005-06-14,220.360992,225.695999,212.738007,212.738007,114.556221,17301956
2005-06-15,216.550003,219.212006,214.643997,219.212006,118.042374,13643877
2005-06-16,219.212006,219.977997,216.550003,219.595001,118.248627,8037637
2005-06-17,221.128006,223.033005,216.167007,217.306000,117.016014,11124617
2005-06-20,215.401001,217.306000,214.261002,214.261002,115.376328,5597790
2005-06-21,214.261002,215.401001,211.589005,212.738007,114.556221,5454171
2005-06-22,214.261002,217.306000,213.494995,216.932999,116.815163,8127188
2005-06-23,218.072998,218.072998,215.026993,215.401001,115.990211,6511889
2005-06-24,213.878006,214.643997,211.972000,211.972000,114.143768,8581702
2005-06-27,210.065994,211.205994,208.160995,209.682999,112.911140,10012832
2005-06-28,209.682999,211.972000,209.682999,211.205994,113.731270,6489923
2005-06-29,213.494995,214.261002,208.927002,209.682999,112.911140,10215589
2005-06-30,210.065994,211.205994,208.927002,209.300003,112.704895,3631045
2005-07-01,209.682999,216.932999,209.682999,215.783997,116.196442,7431055
2005-07-04,216.932999,218.839005,215.783997,217.306000,117.016014,7975120
2005-07-05,217.306000,221.501007,217.306000,220.744995,118.867874,10739379
2005-07-06,221.128006,222.266998,217.688995,218.072998,117.429024,5834341
2005-07-07,217.306000,219.977997,217.306000,218.839005,117.841537,5226069
2005-07-08,219.595001,223.789993,219.595001,221.501007,119.274994,10093934
2005-07-11,224.556000,229.889999,224.556000,227.600998,122.559746,15490658
2005-07-12,227.983994,229.889999,227.218002,228.751007,123.178993,14061219
2005-07-13,231.039993,238.662994,231.039993,233.319000,125.638779,17820678
2005-07-14,236.373993,238.662994,234.468002,237.895996,128.103439,10686999
2005-07-15,237.895996,238.279999,233.319000,233.319000,125.638779,11013100
2005-07-18,233.319000,233.319000,233.319000,233.319000,125.638779,0
2005-07-19,232.561996,241.707993,230.272995,239.419006,128.923553,12352989
2005-07-20,240.184998,241.324997,234.850998,234.850998,126.463737,12260058
2005-07-21,236.373993,247.425003,236.373993,240.951996,129.749069,19388667
2005-07-22,240.184998,243.231003,232.561996,232.945007,125.437378,12305678
2005-07-25,235.990997,248.957993,235.990997,248.957993,134.060150,21277689
2005-07-26,253.526001,256.963989,240.567993,240.951996,129.749069,30957662
2005-07-27,240.951996,244.380005,238.279999,238.279999,128.310211,14955041
2005-07-28,240.951996,253.908997,240.951996,252.768997,136.112305,24023362
2005-07-29,256.197998,264.970001,254.292007,256.580994,138.165009,29933737
2005-08-01,258.487000,261.915009,256.963989,257.720001,138.778381,13493498
2005-08-02,261.532013,262.298004,245.145996,248.957993,134.060150,19059187
2005-08-03,254.292007,266.109985,252.386002,266.109985,143.296249,19076083
2005-08-04,284.411011,284.411011,280.598999,284.411011,153.151062,26086417
2005-08-05,284.411011,284.411011,284.411011,284.411011,153.151062,0
2005-08-08,282.122009,285.933014,272.209991,284.411011,153.151062,25422387
2005-08-09,283.644989,283.644989,268.398010,281.739014,151.712265,27426305
2005-08-10,272.592987,274.273010,257.493988,257.493988,142.846909,25912999
2005-08-11,257.493988,263.368988,244.074997,257.493988,142.846909,20150055
2005-08-12,257.493988,259.174011,244.074997,244.074997,135.402603,14648238
2005-08-15,244.074997,244.910004,229.811996,233.171005,129.353531,16247117
2005-08-16,233.171005,239.046005,232.748993,239.046005,132.612701,10915661
2005-08-17,236.520996,249.104996,236.520996,247.013000,137.032501,14061750
2005-08-18,247.013000,248.270004,241.138000,241.138000,133.773270,11268949
2005-08-19,241.561005,241.561005,234.005997,237.365997,131.680710,10830480
2005-08-22,242.395996,246.167999,241.561005,242.395996,134.471161,8544573
2005-08-23,244.074997,252.042007,242.395996,248.270004,137.729828,11788410
2005-08-24,246.589996,251.207001,246.589996,248.270004,137.729828,9387998
2005-08-25,248.270004,256.658997,245.332993,252.042007,139.822357,14818599
2005-08-26,256.658997,259.174011,247.425003,247.425003,137.261047,12658368
2005-08-29,247.425003,250.785004,244.910004,245.755005,136.334595,7625741
2005-08-30,249.949997,249.949997,236.520996,239.046005,132.612701,10865390
2005-08-31,241.138000,245.755005,231.490997,232.335999,128.890289,16713514
2005-09-01,232.335999,232.335999,232.335999,232.335999,128.890289,0
2005-09-02,238.201004,243.231003,236.520996,242.817993,134.705261,14486255
2005-09-05,246.589996,246.589996,237.365997,237.787994,131.914825,10087595
2005-09-06,240.716003,248.270004,236.520996,248.270004,137.729828,14354994
2005-09-07,248.270004,257.071991,244.910004,254.979996,141.452225,21554834
2005-09-08,256.658997,259.174011,253.300003,258.752014,143.544769,13856479
2005-09-09,259.174011,262.110992,257.493988,260.432007,144.476761,11874987
2005-09-12,264.204010,266.295990,261.266998,263.368988,146.106094,12913909
2005-09-13,263.368988,264.204010,259.587006,260.009003,144.242126,9632369
2005-09-14,259.587006,262.946014,256.658997,257.916992,143.081558,10393407
2005-09-15,257.493988,258.752014,254.134995,254.979996,141.452225,8378401
2005-09-16,254.979996,256.237000,250.785004,252.042007,139.822357,8002769
2005-09-19,253.300003,260.009003,253.300003,257.916992,143.081558,8948133
2005-09-20,257.916992,272.592987,257.916992,267.976013,148.661896,19753477
2005-09-21,268.398010,273.428009,266.718994,266.718994,147.964539,16621352
2005-09-22,266.718994,270.078003,265.039001,265.884003,147.501312,9160385
2005-09-23,265.039001,265.884003,251.619995,255.815002,141.915451,17274867
2005-09-26,258.329010,259.174011,249.949997,251.619995,139.588226,10260748
2005-09-27,251.619995,257.493988,246.167999,257.493988,142.846909,10908678
2005-09-28,257.493988,262.946014,255.815002,256.658997,142.383682,14470895
2005-09-29,254.977997,257.912994,252.462006,255.397003,141.683578,12562851
2005-09-30,257.493988,265.042999,257.493988,262.526001,145.638458,16914603
2005-10-03,264.204010,272.591003,263.364990,270.075012,149.826294,17004023
2005-10-04,271.752991,272.591003,265.462006,269.235992,149.360855,14848415
2005-10-05,269.656006,281.817993,268.398010,275.108002,152.618408,24982631
2005-10-06,270.914001,273.429993,269.235992,270.914001,150.291748,10385783
2005-10-07,270.494995,271.752991,265.881012,267.558990,148.430542,9603660
2005-10-10,231.653000,231.653000,231.653000,231.653000,128.511414,0
2005-10-11,268.816986,270.494995,265.462006,265.881012,147.499664,8244483
2005-10-12,264.204010,267.977997,262.106995,263.364990,146.103851,7822423
2005-10-13,262.526001,265.462006,252.880997,258.333008,143.312317,13567927
2005-10-14,261.687988,262.526001,255.817001,255.817001,141.916565,6563395
2005-10-17,257.493988,258.333008,238.203003,238.203003,132.145065,17203130
2005-10-18,240.718994,242.397003,234.848007,241.557999,134.006256,16264821
2005-10-19,236.524994,237.363998,231.912003,237.363998,131.679626,11355091
2005-10-20,239.042007,244.912994,235.686996,242.397003,134.471725,12415011
2005-10-21,236.524994,244.912994,235.686996,240.718994,133.540833,11697270
2005-10-24,243.235001,243.654999,236.524994,236.524994,131.214157,5480823
2005-10-25,241.977005,244.074005,237.363998,237.363998,131.679626,6972341
2005-10-26,236.524994,239.042007,222.266998,232.751007,129.120514,15023677
2005-10-27,230.654007,236.524994,225.621994,231.912003,128.655090,9651351
2005-10-28,227.718994,231.912003,225.201996,227.298996,126.095970,8672505
2005-10-31,233.169998,242.815994,231.492996,242.815994,134.704163,11006951
2005-11-01,247.429001,250.783997,244.912994,244.912994,135.867477,16372124
2005-11-02,250.783997,260.429993,248.686996,260.429993,144.475662,19466041
2005-11-03,267.558990,269.235992,255.397003,255.397003,141.683578,19615074
2005-11-04,264.204010,267.558990,259.171997,264.204010,146.569305,14593271
2005-11-07,264.204010,265.881012,259.171997,265.881012,147.499664,9586969
2005-11-08,266.720001,266.720001,258.333008,258.752014,143.544769,9439128
2005-11-09,258.333008,267.558990,256.654999,266.300995,147.732651,12376859
2005-11-10,268.398010,270.914001,265.042999,266.300995,147.732651,12965835
2005-11-11,270.914001,274.687988,266.720001,267.558990,148.430542,11700847
2005-11-14,267.558990,273.429993,267.558990,268.816986,149.128418,9100526
2005-11-15,268.816986,268.816986,262.106995,263.785004,146.336868,7476667
2005-11-16,263.785004,269.235992,263.785004,265.881012,147.499664,8307673
2005-11-17,265.881012,265.881012,255.397003,260.848999,144.708115,17399853
2005-11-18,264.204010,275.108002,264.204010,270.914001,150.291748,22971288
2005-11-21,272.591003,280.979004,270.494995,277.623993,154.014206,18345316
2005-11-22,276.785004,276.785004,269.235992,269.235992,149.360855,9690695
2005-11-23,271.752991,275.108002,270.494995,275.108002,152.618408,9098142
